ID Candidato,PI,12,Nota Candidatura,E1,C1,E2,C2,E3,C3,E4,C4,E5,C5
56406,15.7,17.9,16.8,1105,9089,501,L192,1000,9381,1201,L237,3042,9933
56407,14.6,14.2,14.4,903,9116,1508,9548,6800,9098,1105,9104,6800,9019
56408,14.7,16.8,15.75,1000,L188,1105,9104,903,L231,203,9540,505,9132
56409,16.4,17.7,17.05,1105,L209,1515,9087,3013,9500,3103,8126,1000,9817
56410,17.6,15.6,16.6,904,9081,1507,9554,1109,9026,904,9081,3091,9005
56411,17.2,18.5,17.85,3054,9147,3064,9540,1103,L096,604,9081,1517,9147
56412,16.6,17,16.8,1103,9223,3141,9003,3054,L021,7035,8149,3054,9147
56413,16.6,17.6,17.1,1202,9023,3064,9105,503,9240,300,9147,3163,9087
56414,16.1,18,17.05,150,9238,505,9143,3062,9668,3112,8307,1105,L209
56415,17.2,18.3,17.75,400,9205,1518,9474,3064,L104,501,9104,1516,8364
56416,17.8,14.8,16.3,1103,8258,7075,9500,1506,9182,3142,L179,3043,9125
56417,17.2,14,15.6,3062,9898,300,9015,1105,L236,502,8067,1105,L236
56418,16.9,14.1,15.5,3031,9994,3135,9117,1506,9139,203,L123,1103,L096
56419,15.5,16.8,16.15,1321,9076,300,9455,7002,9500,1109,9026,1516,9448
56420,15.3,14.3,14.8,7105,9745,1000,9397,1105,9540,3152,9862,1103,9113
56421,15.8,19.8,17.8,3182,8517,3118,9109,3117,9991,1203,9113,1107,9192
56422,19.9,16.3,18.1,503,9081,3102,9648,3103,8126,903,9099,1503,9011
56423,17.2,16.9,17.05,3162,9473,6810,L282,906,L188,1517,A013,3131,8264
56424,13.5,17.1,15.3,902,9240,3103,9243,3112,L134,300,9119,501,9448
56425,16.1,14.2,15.15,1506,9182,903,L167,1110,9813,3135,9123,7065,9500
56426,16.5,14.9,15.7,3153,9629,3141,9003,1000,9134,1103,8258,906,8259
56427,12.2,16.1,14.15,1506,9204,1202,9147,501,8408,1000,9098,3064,9105
56428,15.5,11.8,13.65,903,9015,1504,8358,1519,9912,1517,9147,300,9041
56429,15.6,13.8,14.7,501,9113,1000,9146,602,9143,1107,9197,3012,L140
56430,17.9,15.7,16.8,3042,8323,1201,9752,501,9257,1103,9011,3112,L134
56431,16.4,14.8,15.6,1504,8358,7045,8149,3162,9473,902,9181,1518,L162
56432,16.8,15.5,16.15,1504,9078,6800,9119,3135,9119,1503,9223,502,8067
56433,11.9,15.5,13.7,3145,9808,1502,9790,1517,9081,3153,9630,170,9081
56434,13.7,17.5,15.6,1105,9540,3138,8398,1000,9785,3032,L181,501,9015
56435,20,16.2,18.1,3121,9238,3164,9498,1000,9353,3023,9242,1000,9146
56436,20,17,18.5,504,9819,3105,L131,1507,9554,3164,8464,3034,9173
56437,13.8,18.4,16.1,3181,9084,1504,9078,1516,8363,7110,9996,1508,9548
56438,18.3,16.1,17.2,1000,9397,150,9652,3164,8464,1000,9381,1518,9121
56439,14,20,17,1105,9540,7230,L067,1321,9076,1107,L251,3162,9473
56440,15.9,20,17.95,1517,A006,902,9182,1504,8358,3161,9016,1104,9147
56441,14.8,16.1,15.45,902,9181,1517,A001,3117,8015,3063,9061,300,9113
56442,15.2,15,15.1,6800,9448,7035,9504,3131,9563,3113,8439,7230,9890
56443,14.1,17,15.55,1516,9023,170,9147,1107,L251,7075,9500,1502,L010
56444,17,17.5,17.25,1518,9474,501,9141,7105,9745,3121,9254,3142,9853
56445,15.6,13.5,14.55,3162,9473,3123,9130,1107,9143,1518,L221,901,9813
56446,14.7,17.9,16.3,7110,9995,3181,9850,1510,9162,1501,G008,1105,9123
56447,15.6,11.2,13.4,300,9853,300,9041,400,9918,6800,L030,3151,9563
56448,17.1,15.8,16.45,3112,9853,1503,L214,1518,9121,7015,9504,7001,9500
56449,16.2,16.2,16.2,507,9026,1506,9006,3062,9898,505,9694,1518,9123
56450,16.3,13.9,15.1,902,9252,501,9011,1105,L236,3135,L089,3143,9498
56451,13.9,18.8,16.35,1105,L236,3082,9205,3023,9242,3117,9242,1202,9196
56452,14.4,15.9,15.15,3031,9152,1202,9853,3113,9010,3135,9117,6800,9156
56453,17.2,14.1,15.65,1510,9841,3082,9148,7110,8011,3101,9238,1518,9099
56454,16.8,12.4,14.6,902,9240,7035,8149,3135,9110,201,L252,7110,9217
56455,12.1,14.8,13.45,1502,L010,7220,8152,3134,9058,501,9125,3164,9498
56456,16.4,19.6,18,1000,9078,3103,9457,3134,9043,903,L231,1104,9081
56457,18.3,17.9,18.1,3182,9254,1502,L010,3031,9759,3243,L211,3022,9238
56458,15.9,14.3,15.1,1202,9204,1203,L209,903,9126,1104,9147,1000,9195
56459,15.6,15.2,15.4,400,9048,3182,9109,1000,L215,502,8067,505,L109
56460,16.5,15.6,16.05,1307,9107,7230,L066,1204,9554,300,9096,3082,9147
56461,16.8,17.9,17.35,1107,L251,1502,L010,604,L173,400,9112,1516,9229
56462,12.6,15,13.8,400,9048,502,9078,170,9254,6800,9119,1111,9707
56463,14,13.8,13.9,3091,9005,1518,L162,1308,9853,1202,9204,300,9081
56464,18.2,15.7,16.95,7085,9500,501,9891,1506,9182,3118,9123,1000,9023
56465,14,17.1,15.55,1518,L209,7002,9500,1000,8358,902,9020,7230,9504
56466,15.8,18,16.9,902,9240,3105,L131,3103,L127,1103,9011,3181,9853
56467,17.7,17.6,17.65,1000,9229,7230,L068,505,8393,1501,9069,901,9554
56468,19.1,16.5,17.8,1507,9554,7230,L101,1000,L112,3102,9205,1307,L208
56469,16.3,15.2,15.75,6800,8109,300,L217,3063,8519,7055,9556,3105,9207
56470,20,12.7,16.35,3118,9109,7005,9500,1105,L209,3121,9853,3102,9991
56471,14.9,14.6,14.75,1105,9104,1000,9078,7045,8149,1105,9540,3102,9112
56472,16.6,17.2,16.9,3118,9109,1510,9162,501,9099,3117,8015,1516,9229
56473,13.9,14,13.95,400,9075,7002,9500,1503,L214,3103,8525,1507,9554
56474,15.5,14.5,15,3164,9664,3013,L066,7210,L067,1518,L221,3113,9222
56475,14.8,17.7,16.25,1204,9841,1105,L209,903,9099,1204,9761,1109,9026
56476,19,16.3,17.65,1502,9070,1000,9023,3163,9087,3145,9763,3062,8093
56477,20,15.4,17.7,505,9779,400,9020,7002,9500,3063,L023,3182,8517
56478,20,15.9,17.95,1504,8358,1103,9141,6800,9119,1518,L162,3134,9870
56479,16.8,19.3,18.05,1000,9205,3135,9123,1517,9147,1000,9205,3164,9498
56480,19.2,15.8,17.5,3134,9053,6800,9119,400,9740,1518,L162,1501,9071
56481,20,17.6,18.8,3118,9123,3117,9476,400,9071,300,9351,7210,8141
56482,15.4,14.6,15,6800,9119,1503,9381,906,9155,1103,9146,1502,L010
56483,17.6,16.5,17.05,300,9209,1000,9455,1518,9123,906,8259,901,9554
56484,15.2,17.3,16.25,1506,9182,3113,9010,300,9219,3102,9205,3131,9807
56485,15.7,18.5,17.1,3242,9380,3138,9045,1105,9540,1504,8358,1506,9182
56486,15.5,17.8,16.65,1201,9752,1105,L209,400,9020,3141,8419,1000,L188
56487,18.5,13.4,15.95,1104,9147,3143,9156,3163,9148,300,9096,902,9145
56488,15.1,18,16.55,6800,9119,3117,9889,904,9081,3082,9205,3117,9476
56489,16.9,14.9,15.9,300,9147,1105,9104,3045,9213,7080,9500,3138,9119
56490,16.3,16.4,16.35,6810,L282,1504,8358,7001,9500,3062,9717,1107,9040
56491,17.1,17.9,17.5,3134,8005,3145,L008,300,L202,1103,9015,503,9147
56492,20,14.9,17.45,3162,9473,902,9204,1000,9195,1501,9071,6800,9219
56493,12.7,15,13.85,7110,9995,1000,9134,3023,9994,300,9002,3135,9119
56494,16.8,14.5,15.65,903,9015,1202,9238,1103,9113,3112,9005,3062,8114
56495,17.8,14.8,16.3,300,9096,3142,L179,3145,L008,903,L167,1516,9448
56496,18,14.9,16.45,1518,9123,906,L188,3021,L157,1000,9113,903,L167
56497,16.5,15.8,16.15,903,9209,604,8251,1504,8358,3103,9243,300,9146
56498,15.9,17.2,16.55,300,9252,3134,8005,1503,9146,7075,9500,506,9548
56499,11.9,19.5,15.7,3331,9069,505,9143,7002,9500,505,8393,1000,9243
56500,16.4,17.3,16.85,1519,9104,204,9240,903,9116,3138,9045,7001,9500
56501,16.9,12.9,14.9,400,9707,3101,9853,3138,9045,1506,9182,1113,9548
56502,15.2,15.1,15.15,1513,L040,3061,L024,1513,L040,903,L231,3118,9089
56503,15.9,16.3,16.1,1111,9707,300,9015,602,9818,604,9240,604,L173
56504,13.4,15.7,14.55,1105,L209,3182,9123,3092,9128,1510,9707,150,L041
56505,17.8,16.4,17.1,1516,8014,7015,9504,7220,L161,3081,9023,3091,9005
56506,18.8,15.3,17.05,203,9015,1511,9219,3082,9205,1000,L215,3145,9763
56507,13.3,14.6,13.95,1000,9056,1516,8014,505,9694,1517,9210,3112,L134
56508,19,15.2,17.1,3331,9645,3043,L069,400,L042,902,9006,1504,8358
56509,15.1,14.8,14.95,400,9074,903,9455,3134,9053,1308,9081,602,9818
56510,17.7,16.3,17,1507,9554,7065,9500,906,9155,3145,9763,1506,8458
56511,16.6,18.6,17.6,3102,L266,1105,9540,7110,9875,1202,9853,3102,9112
56512,15.3,19.5,17.4,501,9011,1502,9904,3182,9205,7210,L067,1506,L288
56513,12.2,14.9,13.55,3011,9140,1503,L096,1516,8109,1103,9209,300,9204
56514,16.8,16.1,16.45,902,9181,1518,9257,7002,9500,201,9204,7092,9500
56515,16.4,16.6,16.5,6800,9257,3063,9722,3062,9675,1507,9554,3102,9205
56516,16,17.4,16.7,3081,9563,502,8067,3145,9730,3163,9254,3242,L186
56517,17.4,17,17.2,903,9455,1107,9143,400,9016,906,9155,1202,9147
56518,16.7,18.2,17.45,400,9112,3043,9910,1515,8258,1000,9192,902,9240
56519,16.9,15.8,16.35,604,L173,160,9011,6810,L282,3102,9123,1103,L227
56520,13.3,14.4,13.85,1000,L188,3105,8514,1518,L209,3118,9109,1202,9005
56521,19.1,15.4,17.25,300,9146,7230,8143,204,9240,3064,9119,3064,9119
56522,13.9,18.9,16.4,903,8036,1107,9143,1507,9554,1203,9123,503,9240
56523,20,15.7,17.85,3118,9126,3031,9242,502,9078,1204,9012,1202,9081
56524,17.5,14.4,15.95,506,9548,3134,9227,3032,L181,505,9133,1110,9813
56525,19.5,15.9,17.7,1103,9223,3142,L130,1506,9182,150,L041,904,9081
56526,18.4,15.6,17,6800,L189,1506,8413,903,9209,3182,9123,911,9078
56527,13.7,13.4,13.55,605,9841,3033,9074,903,9089,902,9006,3242,9380
56528,12.8,17.4,15.1,7110,9995,7045,9890,3135,9125,1502,L010,204,9081
56529,14.7,17.3,16,7110,9076,3142,9084,502,8067,3135,8316,1518,9099
56530,16.2,15.3,15.75,3154,9090,3152,L069,3182,9123,3092,9855,7230,L136
56531,13.4,14,13.7,400,9494,3113,8438,1109,9026,7001,9500,1506,9182
56532,20,18.6,19.3,400,9075,903,L231,3102,9205,1506,9204,1511,9219
56533,15.8,13.9,14.85,1000,L229,1518,9096,501,8408,1506,9040,3138,8097
56534,17.6,15.7,16.65,1107,L251,1503,9146,3139,9164,1000,9113,3118,9455
56535,20,15.3,17.65,3117,9889,906,L188,1201,9752,603,9243,1506,9182
56536,18.3,14.8,16.55,1515,9086,1202,9204,3117,9476,150,9240,3011,9140
56537,17.3,15.1,16.2,3134,9205,1516,8111,1506,9182,3152,9119,3163,9147
56538,15.2,16.6,15.9,506,9548,1000,9817,1506,9139,906,L188,3182,9123
56539,16.2,17.4,16.8,1110,9847,6800,8014,1506,8458,501,9146,1518,9099
56540,17.4,16.3,16.85,1506,9204,3118,9121,1105,L236,7110,9163,1105,9104
56541,12.6,14.5,13.55,901,9554,170,9254,7001,9500,1107,L251,300,L221
56542,15.8,15.7,15.75,400,9015,300,9016,400,9074,3135,9104,1518,9257
56543,19.8,16.7,18.25,3121,8014,506,9548,3081,9070,1000,9127,3102,9123
56544,13.7,19.8,16.75,1501,G008,201,9204,3102,9104,1000,9917,3101,8476
56545,15,19,17,1515,9099,5402,9007,3101,8476,1507,9554,1000,9147
56546,15.6,18.5,17.05,1106,9494,1203,9455,7015,9504,7220,L161,1202,9219
56547,11.1,16.4,13.75,1506,8413,1516,8109,502,8067,6800,8014,3117,9991
56548,17.9,17.6,17.75,3134,9205,1000,9192,1504,8358,3054,9242,300,9123
56549,13.4,12.7,13.05,1519,9098,1518,9096,1501,9069,7015,8149,903,9209
56550,13.7,17.1,15.4,3153,9629,300,9146,6800,9119,3161,9003,1518,9099
56551,15.6,16.6,16.1,906,L188,506,9548,3117,L035,3113,9010,604,9254
56552,15.6,16.5,16.05,3062,9898,7230,L067,5402,9070,1518,L162,906,8259
56553,18.9,16,17.45,3034,8341,3131,9807,1109,9219,3134,9870,1504,8358
56554,16,14.3,15.15,3032,8311,1502,8399,3131,9879,6800,9081,3135,9125
56555,16.1,16.9,16.5,502,8067,7020,9500,1101,9554,903,9348,1105,9104
56556,12.5,17.3,14.9,203,9011,1504,9078,3151,9633,1103,L227,501,9209
56557,12.7,13.5,13.1,1518,9096,903,9348,3102,9147,3117,8015,3041,9752
56558,13.1,14,13.55,1000,9012,3091,9853,604,9081,6800,8109,1518,L162
56559,12,16.5,14.25,1105,9125,1107,L251,7230,8143,604,9229,1000,L229
56560,16,13.4,14.7,1202,9147,1518,L162,1507,9554,300,L223,6800,9119
56561,20,20,20,3151,9633,1321,9076,7055,9556,1510,9841,1000,9119
56562,15.5,14.9,15.2,7230,9549,6800,L188,300,9252,3064,9455,3138,L091
56563,18.2,15.6,16.9,1000,L218,150,9853,3013,9500,7210,L066,3163,9123
56564,18.3,15.5,16.9,1202,9023,3182,9994,201,9204,1504,9078,1101,9554
56565,15.9,15.5,15.7,1513,L040,7075,9500,6800,8029,300,9002,3102,9690
56566,16.6,13.5,15.05,1508,9791,150,9181,7105,9121,3182,8517,6800,9885
56567,14.7,20,17.35,3331,9213,300,9113,902,9020,400,9112,3102,9205
56568,14.4,14.1,14.25,3135,9112,3163,9723,1504,8358,906,8259,3092,9128
56569,16.4,17.5,16.95,3331,9244,903,L231,300,9351,3243,L211,903,9099
56570,15.1,17.3,16.2,7220,L068,1000,L229,6800,9019,3063,9152,3138,L030
56571,15.9,11.4,13.65,1000,9688,1204,9554,1508,9556,7230,L068,300,9069
56572,11.8,14.7,13.25,6800,8109,505,9143,1503,9141,1504,9078,1516,9019
56573,17.1,15,16.05,300,9219,1000,9257,150,9240,1000,L112,1517,A001
56574,14.9,17.7,16.3,1506,9139,1000,9119,1517,A013,1202,9081,7110,9875
56575,19.6,18.8,19.2,6800,9257,507,9238,3082,9205,1000,8358,1506,9133
56576,14.9,19.1,17,6800,9019,602,9012,201,9219,1501,G008,903,9348
56577,15.3,18.3,16.8,3138,9045,400,9740,3135,9117,7015,8149,3117,9147
56578,15.6,13.9,14.75,3051,9003,3138,9045,300,L223,1516,9238,501,8408
56579,17.7,14.6,16.15,1515,9129,903,L167,901,9554,903,9209,3135,9117
56580,20,14,17,3102,9123,3113,9191,1518,L221,903,L209,507,9238
56581,16.6,16.4,16.5,6800,9257,1518,9474,3134,9866,1105,9540,1105,9123
56582,13.7,16.8,15.25,1103,L227,1503,9381,3042,9563,3113,9191,1518,L239
56583,20,14.9,17.45,1504,8358,7015,9504,3134,9058,1000,9240,3082,9173
56584,12.7,15,13.85,3153,8111,602,8262,1502,9072,1105,9099,1103,9146
56585,16.4,15,15.7,505,9139,1517,A013,501,9455,3064,9119,3141,L259
56586,20,14.8,17.4,1507,9554,1507,9554,7110,9163,300,9104,1502,L010
56587,13.5,18.6,16.05,150,9219,3134,9053,1516,9448,1516,8111,602,9209
56588,20,12.9,16.45,902,9181,3105,9013,400,9494,1506,8104,3151,9005
56589,15.7,15.2,15.45,906,L188,1501,G008,1519,9121,604,9081,203,9016
56590,14,14.7,14.35,7002,9500,902,9040,3135,9110,1000,9181,7002,9500
56591,15.6,15.8,15.7,904,9081,300,9455,3134,L070,6800,9119,506,9548
56592,18.1,13,15.55,1516,8363,1104,9081,3031,L140,903,9119,3112,9005
56593,12.9,17.9,15.4,3063,9801,201,9821,1506,8104,3103,8126,605,9707
56594,17.4,15.3,16.35,1110,9847,603,9257,1101,9554,3034,9173,3181,9850
56595,18,15.1,16.55,507,9026,6800,9885,3118,9089,300,9219,1000,9078
56596,17.2,16,16.6,507,9238,903,L231,1514,8411,3101,8014,602,9209
56597,18.9,16.5,17.7,3105,L131,400,9048,1000,9195,1105,9099,400,9089
56598,13.9,18.9,16.4,300,9146,3117,9476,3013,9890,1308,9853,501,9223
56599,18.5,15.3,16.9,1502,L010,3164,8516,3064,9105,7055,9556,6800,8029
56600,15.3,14.4,14.85,1000,9019,1308,9081,1105,9540,1503,9226,1501,9071
56601,17.6,13.5,15.55,3155,9500,7230,8143,1107,L251,3134,9227,1110,9708
56602,16,18,17,3163,9087,1103,9209,602,9003,1503,9119,300,9212
56603,20,13.2,16.6,1000,9119,1000,9023,140,8031,3045,9205,903,9099
56604,16,15.6,15.8,3043,9112,604,9229,160,8571,3145,L008,604,9229
56605,13.1,14.7,13.9,603,9257,7001,9500,1516,9023,7110,9076,1102,9257
56606,15,15.5,15.25,300,9147,1106,9494,6800,8014,603,9347,3014,L135
56607,15.5,16.6,16.05,3122,L033,1507,9554,3135,9455,201,9204,3112,9005
56608,18.1,16.9,17.5,3045,9205,1510,9841,3152,9123,1516,9023,3011,9205
56609,15.1,18.4,16.75,1514,8411,3163,9148,3181,9930,3135,9119,1321,9076
56610,15,19.3,17.15,902,9204,1511,9219,1106,9494,7015,8149,1504,8358
56611,13.9,16.4,15.15,1503,9113,1000,9023,501,L209,1110,9708,1515,8258
56612,15,14.4,14.7,3118,9109,3152,L124,300,9069,1105,9099,1000,9023
56613,15.3,17.5,16.4,3113,9222,300,L223,3331,9645,1516,8111,1103,L227
56614,14.7,18.9,16.8,505,9135,902,9252,1506,9182,3031,9152,1108,9813
56615,18,16.1,17.05,6800,9019,1104,9081,3063,9061,602,9818,3182,9123
56616,16.4,16.2,16.3,501,9141,3081,9563,1105,9123,3054,L021,1105,L209
56617,14.4,15.4,14.9,300,L223,7105,9745,3117,L035,3091,9563,3163,9751
56618,15.1,17.4,16.25,300,9219,1109,9026,1000,9113,1508,9791,1105,9123
56619,17.2,15.8,16.5,1101,9554,1503,L204,904,9081,3134,9205,903,L209
56620,20,11.1,15.55,204,9081,903,9116,3102,9242,140,8031,3117,9889
56621,18.6,13.5,16.05,3123,9003,901,9554,206,9351,6800,8014,300,9002
56622,17.2,16.8,17,3102,9991,903,9116,505,L109,7210,8149,1515,9099
56623,19.3,15.2,17.25,1503,9011,7210,8141,3163,L153,1103,L096,400,9740
56624,18.2,18.4,18.3,6810,L282,3062,8114,911,9078,1518,L221,3145,9763
56625,15.6,19.1,17.35,1308,9853,140,L121,3064,9089,604,9229,3155,9500
56626,12.6,15.4,14,1518,9123,1000,8358,3013,9890,1504,9078,1506,9182
56627,17.2,16.4,16.8,3134,9053,1503,L096,1518,9345,3101,9492,3164,9664
56628,16.2,16.4,16.3,1105,9099,3135,9125,300,9089,1000,9139,300,9041
56629,16.2,14.7,15.45,203,9210,1503,L214,3032,9112,1000,9229,201,9204
56630,15.6,16.7,16.15,1000,9181,502,8067,3143,9185,6800,9219,906,9155
56631,18.2,18.9,18.55,1105,L209,3155,9500,3113,9231,1309,9011,1105,9540
56632,19.9,15.5,17.7,3121,8014,1506,9182,3054,L021,3063,9061,3134,9053
56633,18.2,12.8,15.5,3102,9112,150,9853,3113,9191,7210,L068,506,9548
56634,14.3,14.4,14.35,7230,L067,1514,8411,3131,9563,1000,9019,1518,L162
56635,15.7,16.7,16.2,1502,L010,400,8184,1104,9081,1103,9011,1518,L162
56636,14,20,17,3145,9730,300,9002,300,L223,903,L167,1519,9121
56637,15.1,17.5,16.3,6800,9157,140,L121,1000,9015,1114,9066,3165,9731
56638,14.2,17.7,15.95,3118,9123,3153,8111,7001,9500,1503,L096,1000,9056
56639,16.2,19.5,17.85,3164,9498,903,9209,3182,9152,1202,9238,1504,8358
56640,15.1,16,15.55,400,9025,6810,L282,1000,9353,6800,8029,1514,9143
56641,17.1,16.3,16.7,3031,9152,1518,9099,1506,9139,903,9224,1103,9146
56642,14.1,10.6,12.35,604,9219,7035,8149,1502,9790,1506,9135,5402,9070
56643,14.5,16.1,15.3,1503,9015,502,8067,3103,8525,201,9204,1518,9099
56644,12.8,14.3,13.55,1000,9113,505,L109,3042,8323,1201,9752,3064,L209
56645,15.7,14.9,15.3,1203,L209,902,9181,300,9002,3103,9457,3142,L179
56646,16.5,15.6,16.05,602,L090,3117,9476,1110,9847,1507,9554,1107,9204
56647,11.3,17.7,14.5,7035,9504,603,9347,1000,9134,3134,9009,1518,9099
56648,15,16.9,15.95,6800,9119,1507,9554,1513,L040,602,9104,300,9041
56649,13.4,15,14.2,3134,9053,7110,9217,7045,8149,1101,9554,602,9143
56650,16.1,13.4,14.75,1504,8358,1518,L162,201,9204,902,9252,1104,9081
56651,17.8,15.1,16.45,3102,9123,1105,L209,505,L109,300,9104,1107,9197
56652,14.4,16.5,15.45,3131,9878,904,9081,3062,9054,1104,9147,3055,9726
56653,16.3,15.7,16,3117,9058,1110,9813,5402,9070,904,9147,3138,L091
56654,14.8,18,16.4,501,9448,7001,9500,1504,9078,3118,9123,7035,L068
56655,16.1,15,15.55,1103,9385,3145,L034,1503,L096,1321,9076,602,9210
56656,17.8,15.7,16.75,3135,9119,903,L231,902,9023,3034,8341,7015,8149
56657,17.3,16.2,16.75,3043,9125,3131,L272,3117,9242,1503,9385,1201,9752
56658,17.2,16.1,16.65,1518,L209,1505,9494,400,8184,3182,9109,1104,9081
56659,16.7,17.6,17.15,502,8067,400,9494,501,9119,3134,L070,1103,9696
56660,16.3,19.3,17.8,1501,9071,400,9025,7220,L067,603,9347,3145,9763
56661,15.6,14.8,15.2,3113,8438,1321,9076,1109,9026,3042,9084,1107,9192
56662,14.9,14,14.45,1101,9554,1110,9813,300,9012,1519,9104,1202,9219
56663,14.3,16,15.15,1203,L209,1110,9847,3081,9853,1505,9494,300,9002
56664,18,17.7,17.85,6810,L282,300,9012,602,9104,1504,8358,7045,8138
56665,19.7,10,14.85,6800,9119,1517,9081,903,L167,1511,9219,3118,L117
56666,17.5,13.9,15.7,1507,9554,300,9012,1113,9548,201,L252,1114,9066
56667,16.3,15,15.65,1000,8184,300,9123,1105,9123,201,9204,1105,9540
56668,14.8,16.6,15.7,3053,L275,1105,9104,604,9787,3081,9070,1202,9005
56669,20,17.1,18.55,7110,9995,903,L167,1517,9147,5402,8399,1000,8494
56670,14.5,14,14.25,502,8067,507,9238,300,9012,1103,L096,7110,9217
56671,17.1,16.6,16.85,3033,L260,400,9225,3153,9627,3131,8002,1506,9182
56672,16.2,17.1,16.65,1502,L010,1504,9078,903,L231,1105,9123,3033,L260
56673,16.3,15.9,16.1,505,9133,1504,8358,1518,9345,3155,9500,3011,9140
56674,14.4,15,14.7,3053,9111,3134,9053,1103,8258,3101,9851,1510,9162
56675,15,16.7,15.85,7010,9500,904,9081,3102,9242,3117,9058,1518,9099
56676,17.5,18.8,18.15,504,9832,7210,8149,7001,9500,1103,9696,903,9348
56677,17.8,12.3,15.05,1518,9121,1000,9243,904,9081,1516,9240,3092,9157
56678,13.3,12.4,12.85,903,9224,3103,9457,901,9554,903,9209,604,9081
56679,15.3,17.9,16.6,6810,L282,3163,9751,3103,9243,6800,8366,1516,9229
56680,16.9,16,16.45,3012,L194,300,L187,3134,9058,3092,9056,1503,9381
56681,17.4,13.7,15.55,505,L109,1110,9813,903,9104,160,9011,1114,9066
56682,16.9,16.2,16.55,201,9204,3091,9563,501,L209,505,9694,502,8067
56683,18.8,17.4,18.1,602,9760,903,9126,3123,9003,1107,L251,1506,9040
56684,17.8,17.1,17.45,3033,9470,1509,9847,503,9240,1204,9761,7001,9500
56685,16,15.6,15.8,1516,9448,1105,9123,1000,9015,903,9123,7220,L068
56686,16.3,18.2,17.25,506,9813,3012,L140,1518,9121,1000,9104,503,9147
56687,15.6,14.1,14.85,1515,9087,1000,9098,1114,9066,400,9740,6800,9019
56688,19.2,13.2,16.2,400,9112,1202,9081,7105,9745,6800,9219,7220,9549
56689,17.2,19.1,18.15,904,9081,3065,9058,3065,L146,3054,L021,3103,8525
56690,13.3,15.7,14.5,7080,9500,3064,9105,1104,9147,3102,9690,502,8067
56691,13.3,16.9,15.1,7220,9549,7230,L066,400,9015,400,9205,3134,9058
56692,17.4,10.9,14.15,3141,L259,1000,9098,400,9494,3031,9242,1201,9129
56693,17.7,12.6,15.15,1510,9162,5402,8399,3087,9147,3062,8342,1105,L236
56694,13.8,14,13.9,3095,L061,3164,9664,3112,9005,903,8036,1504,9078
56695,15.8,18.6,17.2,1307,9107,3011,8005,604,L173,604,9081,1518,L209
56696,15.3,13.5,14.4,203,9016,3118,9089,3105,8514,1516,9019,1107,L251
56697,20,13.7,16.85,3042,9853,901,9554,3054,L021,1518,9121,300,9853
56698,17.3,16.7,17,7230,9549,1000,9181,3134,9043,3102,9123,300,L223
56699,16,10.9,13.45,6810,L277,3331,L071,506,9548,1503,9113,400,9020
56700,12.7,18.5,15.6,3103,9243,203,9494,6810,L281,1101,9554,7075,9500
56701,17.5,16,16.75,3134,L070,1507,9554,7015,9501,501,9448,7045,9890
56702,15.2,15.7,15.45,400,9139,903,9119,3105,9254,1109,9026,203,9011
56703,14.4,18.2,16.3,3134,9053,7220,L066,502,8067,1000,9785,1105,L209
56704,18.9,13.1,16,7080,9500,3102,9147,7045,9500,1203,9119,604,9787
56705,17,13.1,15.05,3135,9125,1503,L214,300,9069,3138,9045,400,9071
56706,14.4,13.7,14.05,400,9112,3062,8114,1107,9192,3064,9770,300,L202
56707,17.9,15.3,16.6,501,9099,1105,9540,501,9119,7040,L101,7110,9217
56708,15.9,17.8,16.85,3112,L134,3131,L272,1510,9841,3161,L164,1107,L251
56709,16.4,16,16.2,505,9006,3135,9117,3063,9061,7110,9875,3064,9119
56710,17.6,14.3,15.95,7230,9890,902,9006,1000,9113,400,9707,3142,L179
56711,16.4,16.7,16.55,903,9015,1111,9707,7001,9500,7065,9500,901,9554
56712,14.4,15.6,15,7080,9500,3063,9801,1107,9197,3091,9563,3091,9005
56713,17.1,17.9,17.5,1519,9098,3043,9125,1517,9210,1107,9181,3135,9117
56714,15.5,13.9,14.7,300,9113,6800,9019,3064,9540,1508,9791,1202,9853
56715,15.7,20,17.85,7045,8138,160,9185,3011,9140,1506,9182,1506,9182
56716,15.1,13.3,14.2,400,9112,1501,9071,1518,L209,7045,8149,7035,L068
56717,17.1,16.1,16.6,903,9123,3031,9869,3092,9128,203,9015,6800,9240
56718,17.3,16,16.65,3101,9851,6810,L274,3033,L260,3117,9889,1105,L236
56719,15.9,14.1,15,3011,9140,1104,9147,1506,9182,1517,A006,505,9006
56720,15.5,12.1,13.8,3105,9087,1510,9707,1000,9146,1103,9011,3043,9125
56721,16.3,19.9,18.1,300,9252,1516,8109,1105,L236,7040,9500,507,9238
56722,15.5,12.9,14.2,1105,9099,1510,9162,3131,9853,1105,9123,300,L217
56723,17.9,12.3,15.1,1000,9098,1202,9196,3117,8015,1502,9070,501,9113
56724,15.6,14.7,15.15,3045,9254,400,9048,1504,8358,7110,9875,1000,9078
56725,15.2,13.3,14.25,505,9143,604,L173,3182,9491,1202,9803,503,9081
56726,17.6,17,17.3,501,9455,503,9229,400,9740,3134,9009,7220,L161
56727,16.2,20,18.1,503,9081,400,9015,1101,9554,602,9910,3118,9089
56728,16.1,19,17.55,3118,9109,503,9240,3186,9168,1518,9121,7210,L068
56729,17,16.4,16.7,903,9119,502,8067,3134,9053,3061,L015,7220,9861
