ID Candidato,PI,12,Nota Candidatura,Curso 1,,Curso 2,,Curso 3,,Curso 4,,Curso 5,
48986,14.4,19.5,16.95,1502,9754,604,L173,3062,9054,,,,
48987,17,20,18.5,7015,8149,906,L188,502,8067,,,,
48988,16.8,15.5,16.15,3161,9016,1000,9015,,,,,,
48989,15.5,16.3,15.9,1507,9554,6810,L282,501,9223,1504,8358,,
48990,16.4,12.9,14.65,300,9252,7020,L068,3062,9668,,,,
48991,13.6,13.8,13.7,3043,9910,3081,8337,3182,9109,1503,9146,,
48992,17.5,15.4,16.45,7210,L067,1000,9917,6800,9257,,,,
48993,17.8,18.1,17.95,3163,9087,1107,9139,3042,8323,,,,
48994,14,13.5,13.75,3065,9147,3113,9010,,,,,,
48995,14.2,14.8,14.5,1000,9078,203,9013,,,,,,
48996,16.7,17.5,17.1,501,L209,1507,9554,1503,9381,6810,L282,,
48997,16.2,12.9,14.55,3063,9061,1503,9212,3063,8519,1501,G008,,
48998,14.3,17.1,15.7,7075,9500,3031,8402,3118,9123,1103,9209,,
48999,19,16.8,17.9,903,8036,3141,9003,3141,L003,3082,9205,1000,9012
49000,16,17.1,16.55,602,9760,300,9041,,,,,,
49001,15.6,17.2,16.4,3032,L181,1107,L251,1518,L162,,,,
49002,17.3,16,16.65,1504,9078,505,9006,,,,,,
49003,16.6,14,15.3,604,8251,3043,9125,506,9548,902,9006,,
49004,12.7,14.8,13.75,3135,9119,3043,9125,3083,L269,1510,9841,1518,9474
49005,18.2,15.8,17,1000,L112,3142,L179,3041,9752,1504,8358,,
49006,15.3,16.3,15.8,7035,L068,1105,9123,1506,L097,7105,L118,,
49007,17.7,15.2,16.45,203,9011,1516,9019,,,,,,
49008,14.4,16,15.2,1000,L188,1000,9243,1502,9070,903,9224,,
49009,20,20,20,506,9548,1104,9147,1000,L188,1105,9099,,
49010,12.9,16.7,14.8,3103,9007,1000,9381,901,9554,,,,
49011,16.3,14.9,15.6,1510,9707,3113,9191,3186,L021,3043,L069,7220,8149
49012,17,17.1,17.05,1000,9205,201,9821,,,,,,
49013,13.2,16.1,14.65,3242,9644,1104,9081,3101,8476,,,,
49014,20,15.8,17.9,3182,9994,7230,L068,1105,9540,1507,9554,3082,9205
49015,14.4,16.5,15.45,1308,9736,1000,L147,3102,9205,1000,9023,,
49016,13.3,17.8,15.55,1000,9817,3143,9498,3051,9003,,,,
49017,15.3,17.2,16.25,507,9238,300,L202,,,,,,
49018,15.9,17.6,16.75,1103,L096,1110,9847,506,9548,3153,9157,,
49019,14.7,14.1,14.4,7085,9500,1502,9790,204,9240,,,,
49020,11.5,13,12.25,6800,9081,1517,A001,7110,9076,400,9015,3052,9485
49021,16.3,13.7,15,604,9219,1516,9023,902,9145,,,,
49022,15.2,16.9,16.05,3153,8111,902,9006,3082,9205,1506,9252,,
49023,12.8,14.1,13.45,3121,9238,903,9015,300,9351,,,,
49024,15.8,14.8,15.3,3102,9991,3141,9003,3045,9205,1107,9182,,
49025,12.1,15.5,13.8,1107,9204,1504,8358,604,9026,,,,
49026,12.8,14.8,13.8,3031,9994,400,9025,1000,9123,,,,
49027,16.1,15.7,15.9,903,L167,150,L041,1107,L251,203,9013,,
49028,13.5,18.1,15.8,1000,9397,3103,9074,3138,L030,3182,9109,,
49029,17.1,16,16.55,3135,9119,502,8067,3102,9741,3138,8015,,
49030,13.3,17,15.15,3102,9089,3134,9053,,,,,,
49031,14.3,15.1,14.7,903,L167,300,9099,300,9002,,,,
49032,17.8,14.3,16.05,1506,9182,503,9147,1000,9853,3105,L131,,
49033,16.9,17.4,17.15,1201,9752,903,L167,3163,9123,1504,8358,3123,9130
49034,13.7,13.5,13.6,1506,8413,1000,9785,,,,,,
49035,15.8,17.1,16.45,300,9113,903,9116,3242,9119,3118,9123,,
49036,15,14.9,14.95,3135,9117,1513,L040,1515,9086,3012,9235,,
49037,14.2,17.4,15.8,3117,8015,906,9155,,,,,,
49038,10.7,14.1,12.4,3164,8516,400,9048,400,9740,,,,
49039,14.9,17.5,16.2,1107,9192,150,L041,903,L231,3135,9936,,
49040,15.5,18.1,16.8,1501,9071,1518,L209,1518,9099,,,,
49041,15.6,18,16.8,903,L231,1308,9736,150,9240,3063,9186,,
49042,16.9,16.8,16.85,1502,9072,3062,9894,507,9238,,,,
49043,11.7,14.8,13.25,3134,9058,501,9141,204,9152,3117,9147,,
49044,12.5,20,16.25,1000,9119,300,9194,1519,9121,1506,9204,,
49045,14.1,13.7,13.9,1101,9554,1000,9688,1202,9023,1503,L214,,
49046,17.8,16.2,17,3042,8323,1309,8083,1517,9147,1203,9113,,
49047,16.9,19.4,18.15,400,9139,3062,9774,,,,,,
49048,18.5,15,16.75,903,9119,1308,9853,,,,,,
49049,14.8,16.5,15.65,3118,9109,1516,9448,6800,9098,,,,
49050,12.2,18.4,15.3,1506,9181,3061,L009,,,,,,
49051,17.6,13.5,15.55,1507,9554,1110,9813,5402,9070,7002,9500,,
49052,13.3,13,13.15,3181,9347,904,9081,3135,9110,,,,
49053,15.7,15.3,15.5,1506,8413,203,9016,1113,9548,300,L217,1000,L229
49054,16.7,14.6,15.65,3331,L071,1204,9554,400,9740,3153,8111,,
49055,15.8,20,17.9,1506,9139,3031,9056,3121,9254,3118,9123,,
49056,14.1,16,15.05,3054,9147,7002,9500,,,,,,
49057,16.7,15.8,16.25,1504,9078,1000,9146,1514,8411,3063,8029,,
49058,11.9,16,13.95,3138,8015,3083,L269,3064,9105,1501,9071,1000,9397
49059,15.9,15.8,15.85,902,9252,1110,9708,3117,9991,3103,L257,,
49060,14.5,15.9,15.2,1203,9113,1000,L215,6800,9448,3062,8114,,
49061,15.1,17.8,16.45,902,9020,3161,L164,400,9048,,,,
49062,15.3,17.5,16.4,3182,9123,1509,9847,300,9099,506,9548,,
49063,18.9,15.5,17.2,1000,9098,3145,9763,3134,9009,3013,9504,,
49064,13.1,15.7,14.4,1202,9081,1502,L010,300,9351,7075,9500,,
49065,15.4,17.7,16.55,300,9113,1103,8258,3139,8442,3153,9630,,
49066,15.8,14.2,15,1204,9707,7220,9861,1519,9104,,,,
49067,16.6,19.3,17.95,204,9240,150,L041,903,9096,,,,
49068,17.4,15.2,16.3,3103,9243,6810,L282,1518,9099,6800,9189,,
49069,14.1,16.8,15.45,1516,8109,1105,9099,300,9194,3112,8307,,
49070,19.6,16.9,18.25,3103,8525,1000,9209,1107,L251,507,9238,3131,9807
49071,15.1,14.9,15,1203,9113,503,9240,400,9740,,,,
49072,15.7,18.3,17,1104,9081,7040,9500,,,,,,
49073,20,14.9,17.45,604,9240,1104,9081,1503,9141,3102,9991,,
49074,14.2,15.7,14.95,506,9548,1516,9238,906,9155,3101,9853,,
49075,17.9,17.9,17.9,1103,L227,3023,9994,604,L173,3081,9023,,
49076,15.5,16.2,15.85,3081,9853,1000,9012,,,,,,
49077,17.5,18,17.75,7093,9500,501,9448,7093,9500,201,9204,1518,9257
49078,16.8,15.4,16.1,3055,9725,3042,9084,400,9205,3105,9087,,
49079,17,14.1,15.55,3054,L021,7045,9890,300,9119,,,,
49080,17.8,17,17.4,501,9223,1204,9011,400,9351,,,,
49081,16.4,17.9,17.15,1000,9353,6810,L282,,,,,,
49082,15.3,14.7,15,1503,9119,3102,9112,3043,9125,,,,
49083,13.8,16.9,15.35,501,9104,3142,L179,1506,8104,,,,
49084,18.3,14.9,16.6,902,9139,1503,9223,3117,8015,203,9119,,
49085,17.1,17.2,17.15,901,9554,3061,L015,3152,9112,,,,
49086,12.7,16,14.35,3122,9119,3033,9470,501,L192,,,,
49087,17.3,15.1,16.2,1504,8358,1501,9257,1107,L251,,,,
49088,13.8,15.7,14.75,3182,9205,903,9224,,,,,,
49089,15.3,14.2,14.75,7010,9500,6810,L282,1517,A001,,,,
49090,13.9,17,15.45,3181,9853,1000,9205,3041,9752,1000,9056,1000,L188
49091,19,13.7,16.35,1506,9139,6800,9219,906,L188,,,,
49092,15.3,13.4,14.35,3122,9119,3053,9111,,,,,,
49093,15.1,14.1,14.6,1114,9066,1518,9121,604,L047,,,,
49094,15.3,12.5,13.9,3134,9043,3117,9058,1507,9554,1000,9056,1506,9181
49095,16.1,18.7,17.4,400,9494,7080,9500,3011,8005,1202,9238,,
49096,14.9,17.2,16.05,1103,9385,1504,8358,1000,9098,1110,9708,,
49097,13,13.1,13.05,1501,9071,3145,L008,1517,9147,1000,9096,903,L231
49098,17.4,13.7,15.55,3113,9010,1516,9157,,,,,,
49099,16.3,16.1,16.2,1516,8014,6810,L282,300,9252,,,,
49100,15.4,14.9,15.15,903,9116,3103,9729,,,,,,
49101,13.5,17,15.25,3117,9870,1105,9099,3117,9058,,,,
49102,15.2,14.4,14.8,6800,9156,3134,9009,1517,9147,,,,
49103,15.8,17.8,16.8,1000,L188,1107,9240,3152,9862,,,,
49104,13.4,16.5,14.95,1516,9019,6800,9240,,,,,,
49105,16.8,14.3,15.55,3242,9119,3161,9016,1107,9143,,,,
49106,14.7,14.2,14.45,5402,8399,1000,9119,,,,,,
49107,16.7,16.5,16.6,3242,9380,6810,L282,7230,8138,605,L256,,
49108,17.6,18.9,18.25,3118,L085,1513,L040,,,,,,
49109,18,16.3,17.15,400,9494,3031,8402,1000,9181,3031,9869,,
49110,17.4,15.6,16.5,400,9707,505,9694,,,,,,
49111,18.2,14,16.1,602,9104,1517,A006,3142,9084,505,9773,,
49112,18.4,14.8,16.6,204,9081,1518,L162,,,,,,
49113,14.7,14.9,14.8,3033,9873,1103,8258,3103,8126,400,9020,,
49114,15.9,16.5,16.2,3153,9629,901,9554,3145,9808,,,,
49115,16.1,12.4,14.25,1103,L227,3061,9673,1518,9345,,,,
49116,15.6,12.5,14.05,1105,9104,602,9209,3131,9807,1111,9707,,
49117,14.7,15.6,15.15,1307,9107,1518,9099,3131,9878,1000,9019,,
49118,15.4,17.4,16.4,1114,9066,1309,9011,503,9240,3062,9675,1516,9002
49119,15.6,13.3,14.45,1104,9147,506,9548,,,,,,
49120,15,19.3,17.15,906,8259,7001,9500,,,,,,
49121,14.5,12.7,13.6,3118,9089,906,8259,501,9119,1201,9086,,
49122,13.3,17.8,15.55,1503,9381,1105,9540,1104,9147,6800,9081,,
49123,16,14.7,15.35,1110,9708,504,9832,1202,9204,1509,9847,,
49124,16.8,18.1,17.45,400,9257,1506,9252,,,,,,
49125,16.3,16.5,16.4,1107,L251,1507,9554,6810,L282,,,,
49126,14.6,15.1,14.85,3151,9633,3014,L135,7002,9500,3242,L186,3023,8437
49127,16.6,13.7,15.15,1202,9147,3032,9112,3243,L211,,,,
49128,12.8,12.7,12.75,400,9225,3162,9473,1508,9791,3105,9013,,
49129,13.7,15.1,14.4,3063,8029,3103,8525,1110,9708,3103,8525,,
49130,18,18,18,1504,8358,904,9147,400,9494,3063,8029,,
49131,17,17.9,17.45,3062,8342,1109,9026,3113,8439,,,,
49132,15.5,17.2,16.35,903,L231,6800,8014,7075,9500,1502,9790,,
49133,16.2,12.7,14.45,1000,9688,3064,9105,1514,8411,1506,8458,1000,9113
49134,18.6,16.3,17.45,903,9096,1502,L010,3012,L021,,,,
49135,19.2,16.5,17.85,1202,9005,1103,9086,3331,L071,1506,8413,3242,9380
49136,16.5,18,17.25,1107,9139,3043,9125,,,,,,
49137,15.2,17.5,16.35,1518,9345,1110,9847,300,9012,602,9011,,
49138,13.3,14.1,13.7,903,L231,3153,9205,3042,8323,3053,L275,1203,9113
49139,17.3,14.8,16.05,1103,9113,3034,8156,,,,,,
49140,14.5,20,17.25,5402,9007,3135,9119,1508,9791,1102,9257,,
49141,16.7,13.3,15,3054,L021,400,9707,300,9099,3117,9870,,
49142,19.3,15.7,17.5,1000,9113,1000,9181,,,,,,
49143,17.6,16.6,17.1,3062,9054,7045,8138,904,9081,400,L258,,
49144,13.5,19.9,16.7,1516,8109,1107,9006,1503,9212,3033,9074,,
49145,16.3,14.6,15.45,3087,9148,1503,9015,1517,9081,,,,
49146,15.9,16.4,16.15,3011,9888,1204,9540,3011,8005,602,9119,,
49147,13.6,13.8,13.7,1000,9119,1103,8258,7035,L068,504,9819,,
49148,14,13.7,13.85,3152,L124,1518,9345,5402,9007,,,,
49149,20,14.9,17.45,1104,9147,1103,L227,,,,,,
49150,15.6,18.5,17.05,6800,9119,1105,9540,3064,9123,502,8067,,
49151,13.6,15,14.3,1105,9540,1105,L236,1510,9068,3162,9473,,
49152,15.7,15.6,15.65,501,9099,3051,L093,1000,9192,1507,9554,,
49153,16.1,14.4,15.25,501,L192,501,8408,3064,9455,,,,
49154,16.9,14,15.45,3135,9117,506,9548,1000,9089,1506,8104,,
49155,15.5,15.5,15.5,3064,9104,1506,9133,1503,9385,3043,9125,,
49156,15.5,14.9,15.2,170,9081,1501,9071,300,9012,,,,
49157,14.9,19,16.95,1516,9002,7001,9500,903,L167,3103,9074,,
49158,14.3,13.2,13.75,7020,9500,3064,9455,1517,9081,,,,
49159,16,14.5,15.25,506,9548,604,9147,3011,8005,,,,
49160,19.3,16.8,18.05,1110,9708,1000,9229,903,L209,,,,
49161,17.6,15.6,16.6,902,9240,3117,8015,1504,9078,,,,
49162,17.1,15.6,16.35,1204,9540,7045,9500,1104,9081,,,,
49163,16.8,16.7,16.75,1306,9817,903,L209,,,,,,
49164,14.1,12.6,13.35,1202,9196,1503,9209,7055,9500,1105,9104,,
49165,16.6,13.2,14.9,400,9071,7001,9500,3118,9121,6800,9156,,
49166,14.2,15.9,15.05,501,9113,6800,9219,3145,9730,3112,8307,,
49167,15.9,17.2,16.55,502,8067,1506,9182,3161,9003,,,,
49168,13.7,16,14.85,505,9139,1202,9005,1110,9847,3063,9061,1107,9197
49169,19.3,16.8,18.05,1518,9474,1518,9099,3134,9227,1518,L209,,
49170,18.1,16.1,17.1,501,9119,903,9015,1504,9078,1105,L209,6800,9157
49171,18.9,19.9,19.4,1103,9086,1501,G008,,,,,,
49172,16.4,16.5,16.45,3164,9664,3143,9785,1517,9081,,,,
49173,14.1,17.3,15.7,3135,9110,3122,9119,400,L258,,,,
49174,16.7,14.3,15.5,3063,9061,3091,9563,1000,9056,3105,9207,906,9155
49175,16.4,13.6,15,1103,9223,3135,9112,1000,9019,,,,
49176,14.2,14.2,14.2,605,9707,3103,9457,,,,,,
49177,14.9,15.2,15.05,1105,L209,6800,8014,203,8258,400,9016,,
49178,14,11.5,12.75,1105,9099,6810,L279,6800,9189,,,,
49179,17.4,10.3,13.85,6800,9147,3153,9157,3138,8288,,,,
49180,13.8,18.5,16.15,502,8067,506,9548,1517,9147,3134,9058,,
49181,17.1,14.5,15.8,1000,9006,3141,L080,3181,9054,,,,
49182,14.5,15.9,15.2,204,9240,3011,8005,501,9891,1518,L162,,
49183,15.3,15.5,15.4,3135,9119,7035,9504,,,,,,
49184,14.5,16.3,15.4,7110,9875,1203,9089,1103,9146,,,,
49185,12.9,13.4,13.15,3122,L033,1506,9131,,,,,,
49186,16.4,15.6,16,3117,9870,1515,9086,6800,L188,1000,L147,3134,9227
49187,13.3,18.7,16,1506,9133,3065,9058,,,,,,
49188,16.9,15.4,16.15,3153,9627,1503,9381,,,,,,
49189,14.2,15.2,14.7,1105,9104,1504,8358,903,9099,400,9257,,
49190,18,20,19,1507,9554,1107,L251,1107,9192,1105,9104,,
49191,17.8,12.8,15.3,1105,9104,503,9240,3181,9930,1321,9076,904,9081
49192,15.3,15.1,15.2,1506,8104,604,9853,501,L285,,,,
49193,16.7,15.9,16.3,604,9147,904,9081,1000,9397,,,,
49194,15.6,15.6,15.6,505,9181,201,L252,3102,9123,3241,9056,,
49195,20,14.7,17.35,1000,9006,1103,9086,3155,9890,901,9554,3154,L100
49196,16.9,13.9,15.4,7220,L161,400,9139,503,9240,3033,9873,,
49197,18.8,14.7,16.75,1502,9072,3105,9207,3113,9010,501,8408,,
49198,15,17.2,16.1,1503,9015,3141,L259,7035,L068,,,,
49199,16,12.9,14.45,400,L258,400,9048,7230,9549,,,,
49200,16.5,18.3,17.4,3182,9109,3113,8439,3042,9853,3102,9205,,
49201,18.3,18.8,18.55,3022,9238,6800,9885,903,9089,,,,
49202,13,15.5,14.25,1104,9081,507,9026,,,,,,
49203,15.7,19.1,17.4,6800,9098,7001,9500,,,,,,
49204,15.2,15,15.1,3034,8341,1107,L251,6800,8366,,,,
49205,13.4,16.1,14.75,300,L221,903,9119,3134,9866,505,9133,,
49206,15.1,14.6,14.85,3042,9082,300,9455,6800,8366,,,,
49207,15.7,10.7,13.2,7210,9504,3181,9347,501,8408,1103,9385,,
49208,15.8,16.5,16.15,1104,9081,7230,L066,3131,9563,1518,9121,,
49209,20,20,20,904,9147,6800,9189,903,9116,,,,
49210,14.5,17.9,16.2,3031,9140,1000,9119,3054,9242,3181,L154,,
49211,18.1,16,17.05,3082,9147,1107,L251,3134,9866,6800,L030,3064,9089
49212,13.5,15,14.25,7002,9500,1000,9785,1518,9257,1306,9069,,
49213,15.7,15,15.35,906,8259,1510,9841,1000,9119,,,,
49214,14.9,17.2,16.05,1501,G008,6800,8366,,,,,,
49215,18,14,16,6800,9119,400,9048,1103,9385,3081,9853,300,L209
49216,16.6,15.2,15.9,1000,9379,505,9132,3135,9117,501,9113,1000,9785
49217,18.4,14.7,16.55,3134,9053,1105,9125,3012,L194,3134,9043,,
49218,14.9,17.7,16.3,3134,9058,3055,L158,1105,9123,3055,9726,,
49219,16.3,18.4,17.35,1508,9791,902,9020,3014,L135,400,9139,1000,9397
49220,14.5,19,16.75,3155,9504,501,9011,3031,9056,,,,
49221,13.8,16.6,15.2,1110,9708,1000,8494,400,9025,3011,9056,,
49222,13.7,16.6,15.15,3092,9157,1516,9448,300,9015,1506,8104,,
49223,14.2,16.4,15.3,507,9026,1202,9081,1320,9500,3145,9763,,
49224,14.2,15.4,14.8,7110,9183,1504,8358,1107,L251,,,,
49225,15,18.2,16.6,3082,9148,150,L041,3022,9010,,,,
49226,13.6,13,13.3,1320,9500,400,9048,,,,,,
49227,16.4,20,18.2,3117,9476,1107,L251,3134,9053,3062,9731,,
49228,10.5,15.4,12.95,1204,9012,300,9194,1000,9195,3163,9087,1504,8358
49229,17.4,17.5,17.45,1508,9791,7075,9500,505,9779,,,,
49230,15.2,19.5,17.35,503,9240,300,9015,1111,9707,901,9554,,
49231,18.1,12.6,15.35,3135,9123,1000,9146,1108,9813,,,,
49232,15.6,16.9,16.25,903,9116,3135,9117,1103,L227,,,,
49233,16.9,20,18.45,1000,9785,1518,9099,3135,9125,,,,
49234,15.2,18.1,16.65,3134,9053,1110,9708,1000,9243,,,,
49235,16.5,19.8,18.15,206,9351,501,9113,3141,L003,1516,8364,,
49236,19.9,15.2,17.55,7035,9549,1000,9205,,,,,,
49237,17.4,18.7,18.05,6800,L188,501,9104,6810,L282,,,,
49238,15.7,16,15.85,400,9147,1517,9081,3022,9853,,,,
49239,15.8,13.9,14.85,602,9104,3103,L257,,,,,,
49240,16.2,17.7,16.95,1506,9040,3032,8417,1105,L236,,,,
49241,16.8,13.3,15.05,3063,9061,1518,L233,3061,L024,,,,
49242,16.8,16.2,16.5,1504,8358,501,8408,3062,8342,,,,
49243,15.1,11.5,13.3,1502,9070,1000,L147,203,9003,7230,9861,906,L188
49244,20,13.8,16.9,3163,9123,604,9147,1507,9554,,,,
49245,16.1,17.6,16.85,501,9891,3031,9990,,,,,,
49246,17.4,15.3,16.35,1515,9129,1105,L236,,,,,,
49247,13.4,13.7,13.55,903,L167,1503,L214,904,9081,,,,
49248,12.4,15.5,13.95,903,9224,1518,L162,1000,9353,3103,9457,,
49249,15.9,15,15.45,300,9223,3063,L023,7210,8141,3101,9084,,
49250,15.9,16.6,16.25,1105,L209,1501,9071,6810,L282,1502,9070,1517,A013
49251,16.2,14.3,15.25,1000,9056,3081,9853,3081,9023,506,9548,,
49252,13.5,15.7,14.6,3135,9098,1104,9081,505,L109,1000,9098,,
49253,20,16.2,18.1,503,9240,300,9194,3164,8464,3101,8014,,
49254,15,15.7,15.35,3151,9563,3135,9117,7015,9500,1204,9707,3152,9862
49255,15.4,16.3,15.85,3043,9125,6800,9119,1518,L162,,,,
49256,17.4,17.2,17.3,7220,9861,3118,9108,3113,8438,1518,L221,,
49257,14.6,15.7,15.15,1516,9157,3145,9763,1516,8364,1202,9147,,
49258,18.4,14.5,16.45,902,9182,3042,9084,300,9015,400,9707,,
49259,14.1,15.9,15,507,9026,3105,8514,7210,8149,,,,
49260,15.5,16.1,15.8,7220,9549,3153,8111,,,,,,
49261,16.9,18.1,17.5,1501,9071,1201,9752,6800,9927,1306,9219,,
49262,13.2,15.9,14.55,1000,9257,3102,9741,,,,,,
49263,15.4,13.6,14.5,3134,9205,902,9020,506,9548,,,,
49264,15.4,13.2,14.3,6810,L282,1201,9752,,,,,,
49265,17.2,15.8,16.5,3134,9829,906,L188,,,,,,
49266,16.9,19.3,18.1,7002,9500,1510,9162,1503,9141,503,9240,,
49267,20,17.6,18.8,7045,8149,7080,9500,503,9240,903,9116,501,9209
49268,15,14.8,14.9,1204,9554,1507,9554,3138,L091,1000,9917,,
49269,20,12,16,902,9020,7045,8149,400,9075,1516,8111,1202,9023
49270,19.3,15.4,17.35,502,8067,7220,L066,1511,9219,501,9119,3045,9242
49271,16.3,17.7,17,1519,9098,903,L167,1518,L233,,,,
49272,18.5,16.5,17.5,502,8067,3011,8005,203,9011,,,,
49273,16.6,18.6,17.6,7210,L068,1518,9099,506,9548,,,,
49274,15,16.1,15.55,7002,9500,7001,9500,,,,,,
49275,17.3,14,15.65,3045,9205,300,9147,501,9099,,,,
49276,14.6,17.9,16.25,1507,9554,7055,9556,7015,9500,1506,L097,,
49277,13.7,16.6,15.15,1502,L010,3154,9090,,,,,,
49278,20,19.6,19.8,1504,9078,3043,L069,3122,9070,1000,L188,,
49279,12.5,16.8,14.65,7005,9500,400,9020,1000,9078,,,,
49280,14,16.4,15.2,300,9123,1202,9005,7220,9504,3032,L181,,
49281,13,20,16.5,1516,9019,3113,9010,602,9143,,,,
49282,13.9,15.8,14.85,3131,9807,904,9081,1000,9019,3145,L034,3181,9054
49283,15.7,15.5,15.6,1105,9123,3063,9152,501,8408,,,,
49284,14.9,14.2,14.55,3118,9126,300,L223,1201,9847,501,9011,3063,9186
49285,17.7,15.6,16.65,3092,9147,6800,9219,6800,9119,,,,
49286,14.8,17.9,16.35,1000,L229,1504,8358,3118,9089,,,,
49287,17.3,17.8,17.55,3135,9119,1321,9076,3061,9619,,,,
49288,14.5,15.8,15.15,1507,9554,1105,L236,3152,L069,,,,
49289,18.2,16.2,17.2,3113,9191,400,9918,7001,9500,3034,9173,502,8067
49290,16.9,18.2,17.55,1516,8102,3241,9640,400,9020,,,,
49291,15.2,15.6,15.4,3101,9797,3092,9128,1000,9785,,,,
49292,13.3,15.2,14.25,3118,9123,3013,9500,,,,,,
49293,12.1,14,13.05,3102,9690,3063,8029,6810,L282,502,8067,3105,9254
49294,14.1,14.8,14.45,6800,9119,3045,9242,1503,9113,505,9694,507,9238
49295,16.8,13.8,15.3,400,9048,1110,9708,,,,,,
49296,15.7,15.7,15.7,1506,9252,6800,9927,1309,9011,7105,L118,,
49297,19.5,17.8,18.65,3042,9898,1103,L227,1000,9098,1000,9379,,
49298,16.7,16.5,16.6,1204,9015,506,9813,3105,9207,1203,L253,,
49299,13.3,16.9,15.1,1111,9707,1516,9019,1000,L188,,,,
49300,14.9,14.6,14.75,150,L041,3082,9148,,,,,,
49301,15.8,14.1,14.95,3041,L029,3118,L117,1000,9817,3012,9235,,
49302,16.1,17.2,16.65,903,9348,1104,9081,1000,9098,1000,9127,3055,9725
49303,12.3,16.1,14.2,3243,L143,903,9116,1516,9023,1506,9914,902,8109
49304,17.3,15.7,16.5,3117,9889,3065,9058,6800,9448,,,,
49305,15.5,15.4,15.45,1105,9096,1516,9023,1114,9066,1103,8258,,
49306,17.1,17.1,17.1,1506,9182,1114,9066,3186,9122,,,,
49307,13.6,15.3,14.45,203,9003,6800,9157,3103,8525,1110,9708,,
49308,14.8,14,14.4,300,L217,1516,8109,1000,9223,1501,9071,,
49309,17,18.2,17.6,7230,8143,1518,9345,1103,9086,,,,
49310,17.9,16.7,17.3,3103,9243,1508,9548,1504,8358,,,,
49311,17,17.9,17.45,7075,9500,903,L167,503,9081,902,8109,1501,9071
49312,14.8,18.1,16.45,3113,9191,201,9821,505,9139,3117,9889,,
49313,16,17.4,16.7,7110,9217,1502,9072,1000,9455,400,9835,,
49314,14.1,18.9,16.5,1504,9078,505,9133,1519,9104,,,,
49315,17.2,14.6,15.9,3161,9016,400,9740,505,9133,1518,L209,,
49316,16.1,15.6,15.85,300,9252,501,9125,1202,9081,7105,9789,,
49317,16.1,15.9,16,3165,9731,1514,8411,3102,9741,,,,
49318,19.2,15.3,17.25,505,9139,3142,L179,,,,,,
49319,13.2,13.9,13.55,3113,9191,506,9548,3138,8398,3021,L157,3182,9152
49320,14.2,14,14.1,6810,L279,3101,9851,,,,,,
49321,16.8,18.2,17.5,7030,9500,1506,9182,602,9012,,,,
49322,17,16.1,16.55,1517,A001,3041,L029,506,9548,1101,9554,400,9351
49323,16.4,18.2,17.3,7105,9789,1506,9135,3118,L119,1103,L227,1109,9026
49324,14.3,13,13.65,903,9348,902,9204,903,9089,,,,
49325,18,15.9,16.95,1107,L251,902,9023,3153,8111,3121,9254,,
49326,14.7,16.2,15.45,1510,9162,5402,9007,7210,9549,,,,
49327,14.6,18.9,16.75,1202,9238,7085,9500,1202,9204,,,,
49328,17,16.7,16.85,7065,9500,7220,L068,1516,9240,,,,
49329,14.5,17.5,16,7220,8152,903,9116,3135,9117,501,9448,6810,L282
49330,17.1,13.2,15.15,502,8067,3014,L135,3052,9485,1508,9791,,
49331,18.4,15,16.7,3161,9003,902,9046,7015,9833,902,9020,1308,9147
49332,13.6,18.6,16.1,3135,9117,1101,9554,,,,,,
49333,13.7,17.4,15.55,3113,8439,6800,9098,1519,9104,,,,
49334,14.9,17.5,16.2,7210,L067,203,9011,,,,,,
49335,18.1,11.8,14.95,903,9116,7230,9549,1506,9133,201,9219,,
49336,17.2,18.1,17.65,1204,9841,1105,L209,7045,9504,7210,9861,1503,9141
49337,15,15,15,1506,9204,3117,8015,3163,9723,400,9020,3011,8005
49338,17.2,16.5,16.85,1107,9182,903,9116,1518,L162,902,9240,7045,8149
49339,16.8,16.8,16.8,3022,9853,400,9048,1507,9554,,,,
49340,17.2,15.9,16.55,902,8109,1511,9219,300,L187,1107,L251,,
49341,18.6,15.7,17.15,3134,8005,3134,9058,3331,9645,3141,9003,,
49342,15,16.6,15.8,1103,9113,1000,9015,400,9740,,,,
49343,19.4,19.5,19.45,3134,9043,1502,L010,300,9104,,,,
49344,14.5,17,15.75,3012,L194,1110,9813,1000,9817,,,,
49345,15.6,16.3,15.95,7110,9875,3081,9084,,,,,,
49346,18.5,14.2,16.35,1202,9023,300,9252,,,,,,
49347,16,16.3,16.15,3241,9152,3135,9117,906,8259,3121,9084,,
49348,16.6,17.5,17.05,1507,9813,903,L231,505,9133,7110,8011,,
49349,14.4,13.9,14.15,506,9548,1105,9099,1516,8109,,,,
49350,15.2,14.5,14.85,1103,L227,7110,8011,3118,L119,,,,
49351,19.3,14.9,17.1,1518,L162,1000,9229,1504,8358,,,,
49352,17.8,16.2,17,3118,9455,3153,9205,,,,,,
49353,17.7,18.6,18.15,6800,9119,3055,L158,503,9081,,,,
49354,17.1,15.6,16.35,3065,L146,3134,9867,502,8067,1000,L229,3082,9148
49355,15,15.2,15.1,1105,9089,7015,9500,1518,L162,,,,
49356,16.9,14.4,15.65,7230,9504,1508,9791,1502,9072,,,,
49357,12.1,15.3,13.7,1202,9204,1518,L162,3181,9084,3105,9178,,
49358,17.2,15.9,16.55,6800,9257,3164,8516,,,,,,
